timestamp,splice_id,surface_distance,acoustic_level,edge_deviation,belt_speed,carryback_level,condition
2026-09-05 08:23:13.659585,SPLICE_003,100.3,28.31,1.39,1.48,0.14,NORMAL
2026-09-05 08:23:15.659585,SPLICE_002,100.03,26.36,0.47,1.55,0.12,NORMAL
2026-09-05 08:23:17.659585,SPLICE_003,98.34,62.47,4.27,1.38,0.35,WARNING
2026-09-05 08:23:19.659585,SPLICE_004,102.42,28.42,2.88,1.54,0.0,NORMAL
2026-09-05 08:23:21.659585,SPLICE_004,98.85,17.04,1.45,1.52,0.11,NORMAL
2026-09-05 08:23:23.659585,SPLICE_001,98.01,29.85,0.04,1.6,0.17,NORMAL
2026-09-05 08:23:25.659585,SPLICE_005,99.95,25.33,1.56,1.46,0.15,NORMAL
2026-09-05 08:23:27.659585,SPLICE_003,95.39,27.78,1.13,1.39,0.16,NORMAL
2026-09-05 08:23:29.659585,SPLICE_001,103.99,63.32,5.79,1.58,0.3,WARNING
2026-09-05 08:23:31.659585,SPLICE_001,105.73,62.37,9.82,1.52,0.56,WARNING
2026-09-05 08:23:33.659585,SPLICE_002,102.6,37.81,2.03,1.46,0.03,NORMAL
2026-09-05 08:23:35.659585,SPLICE_001,100.18,38.61,1.77,1.5,0.02,NORMAL
2026-09-05 08:23:37.659585,SPLICE_002,99.27,30.92,0.65,1.45,0.07,NORMAL
2026-09-05 08:23:39.659585,SPLICE_001,101.36,35.79,1.55,1.48,0.02,NORMAL
2026-09-05 08:23:41.659585,SPLICE_002,102.37,33.59,3.0,1.46,0.12,NORMAL
2026-09-05 08:23:43.659585,SPLICE_003,102.24,50.98,7.56,1.31,0.51,WARNING
2026-09-05 08:23:45.659585,SPLICE_002,100.91,40.83,1.36,1.55,0.2,NORMAL
2026-09-05 08:23:47.659585,SPLICE_001,110.37,69.39,8.49,1.46,0.46,WARNING
2026-09-05 08:23:49.659585,SPLICE_002,113.18,76.61,10.82,0.91,0.78,CRITICAL
2026-09-05 08:23:51.659585,SPLICE_001,101.16,30.74,1.52,1.48,0.04,NORMAL
2026-09-05 08:23:53.659585,SPLICE_003,100.61,34.08,2.86,1.47,0.17,NORMAL
2026-09-05 08:23:55.659585,SPLICE_004,101.68,25.93,3.21,1.49,0.15,NORMAL
2026-09-05 08:23:57.659585,SPLICE_002,101.33,35.87,2.18,1.44,0.2,NORMAL
2026-09-05 08:23:59.659585,SPLICE_002,99.81,29.57,2.81,1.53,0.04,NORMAL
2026-09-05 08:24:01.659585,SPLICE_003,109.71,55.17,7.62,1.57,0.44,WARNING
2026-09-05 08:24:03.659585,SPLICE_005,100.3,55.63,10.62,1.46,0.55,WARNING
2026-09-05 08:24:05.659585,SPLICE_005,109.87,60.39,6.72,1.28,0.2,WARNING
2026-09-05 08:24:07.659585,SPLICE_003,101.66,25.37,3.29,1.48,0.04,NORMAL
2026-09-05 08:24:09.659585,SPLICE_003,103.34,31.97,0.8,1.52,0.07,NORMAL
2026-09-05 08:24:11.659585,SPLICE_003,100.56,37.27,0.55,1.44,0.03,NORMAL
2026-09-05 08:24:13.659585,SPLICE_004,108.17,52.02,10.45,1.36,0.55,WARNING
2026-09-05 08:24:15.659585,SPLICE_001,96.6,37.29,3.68,1.46,0.0,NORMAL
2026-09-05 08:24:17.659585,SPLICE_003,96.95,36.31,1.45,1.63,0.13,NORMAL
2026-09-05 08:24:19.659585,SPLICE_004,106.38,49.5,10.72,1.59,0.44,WARNING
2026-09-05 08:24:21.659585,SPLICE_004,102.05,32.96,2.78,1.47,0.1,NORMAL
2026-09-05 08:24:23.659585,SPLICE_005,120.58,78.51,18.79,1.3,0.81,CRITICAL
2026-09-05 08:24:25.659585,SPLICE_003,97.72,29.03,1.28,1.41,0.02,NORMAL
2026-09-05 08:24:27.659585,SPLICE_005,107.44,44.08,7.38,1.46,0.37,WARNING
2026-09-05 08:24:29.659585,SPLICE_004,102.44,32.91,1.77,1.45,0.17,NORMAL
2026-09-05 08:24:31.659585,SPLICE_005,102.4,20.31,0.75,1.52,0.07,NORMAL
2026-09-05 08:24:33.659585,SPLICE_002,106.42,40.85,7.65,1.39,0.3,WARNING
2026-09-05 08:24:35.659585,SPLICE_001,102.07,29.03,1.63,1.52,0.16,NORMAL
2026-09-05 08:24:37.659585,SPLICE_004,97.66,15.64,1.97,1.59,0.09,NORMAL
2026-09-05 08:24:39.659585,SPLICE_004,101.8,33.89,2.35,1.45,0.03,NORMAL
2026-09-05 08:24:41.659585,SPLICE_004,101.53,36.13,1.9,1.49,0.05,NORMAL
2026-09-05 08:24:43.659585,SPLICE_004,107.07,53.23,5.32,1.31,0.5,WARNING
2026-09-05 08:24:45.659585,SPLICE_002,102.99,28.64,1.98,1.46,0.01,NORMAL
2026-09-05 08:24:47.659585,SPLICE_003,106.3,45.95,3.47,1.3,0.56,WARNING
2026-09-05 08:24:49.659585,SPLICE_003,100.13,32.58,0.44,1.47,0.15,NORMAL
2026-09-05 08:24:51.659585,SPLICE_005,102.67,59.54,4.33,1.64,0.59,WARNING
2026-09-05 08:24:53.659585,SPLICE_003,96.77,35.82,1.27,1.46,0.17,NORMAL
2026-09-05 08:24:55.659585,SPLICE_005,120.09,111.63,13.82,1.22,0.88,CRITICAL
2026-09-05 08:24:57.659585,SPLICE_001,98.34,30.43,0.93,1.35,0.03,NORMAL
2026-09-05 08:24:59.659585,SPLICE_004,99.1,40.05,3.77,1.45,0.11,NORMAL
2026-09-05 08:25:01.659585,SPLICE_002,100.04,26.36,1.82,1.57,0.01,NORMAL
2026-09-05 08:25:03.659585,SPLICE_004,98.74,33.01,1.29,1.47,0.07,NORMAL
2026-09-05 08:25:05.659585,SPLICE_001,100.25,38.12,2.32,1.49,0.18,NORMAL
2026-09-05 08:25:07.659585,SPLICE_002,99.28,32.56,2.32,1.5,0.15,NORMAL
2026-09-05 08:25:09.659585,SPLICE_002,101.77,29.61,1.82,1.66,0.02,NORMAL
2026-09-05 08:25:11.659585,SPLICE_005,102.08,32.53,3.31,1.47,0.19,NORMAL
2026-09-05 08:25:13.659585,SPLICE_005,100.23,22.81,2.92,1.47,0.12,NORMAL
2026-09-05 08:25:15.659585,SPLICE_004,120.94,90.37,18.06,1.17,0.81,CRITICAL
2026-09-05 08:25:17.659585,SPLICE_005,100.97,25.77,1.36,1.55,0.17,NORMAL
2026-09-05 08:25:19.659585,SPLICE_004,99.47,32.42,1.45,1.47,0.18,NORMAL
2026-09-05 08:25:21.659585,SPLICE_003,98.09,32.12,4.06,1.45,0.02,NORMAL
2026-09-05 08:25:23.659585,SPLICE_002,100.38,31.21,2.52,1.5,0.08,NORMAL
2026-09-05 08:25:25.659585,SPLICE_005,109.69,89.28,14.25,1.35,0.66,CRITICAL
2026-09-05 08:25:27.659585,SPLICE_002,100.07,28.67,3.79,1.51,0.18,NORMAL
2026-09-05 08:25:29.659585,SPLICE_004,100.39,28.23,2.34,1.49,0.16,NORMAL
2026-09-05 08:25:31.659585,SPLICE_005,124.04,88.51,13.79,0.91,0.93,CRITICAL
2026-09-05 08:25:33.659585,SPLICE_005,95.76,26.96,3.3,1.5,0.07,NORMAL
2026-09-05 08:25:35.659585,SPLICE_001,107.64,48.28,5.87,1.36,0.34,WARNING
2026-09-05 08:25:37.659585,SPLICE_003,103.23,28.39,3.22,1.58,0.07,NORMAL
2026-09-05 08:25:39.659585,SPLICE_002,99.79,36.13,2.04,1.51,0.03,NORMAL
2026-09-05 08:25:41.659585,SPLICE_005,97.64,35.94,1.54,1.51,0.03,NORMAL
2026-09-05 08:25:43.659585,SPLICE_001,112.99,90.24,12.96,1.32,0.86,CRITICAL
2026-09-05 08:25:45.659585,SPLICE_005,100.25,39.69,1.0,1.47,0.01,NORMAL
2026-09-05 08:25:47.659585,SPLICE_002,102.06,23.42,2.72,1.53,0.13,NORMAL
2026-09-05 08:25:49.659585,SPLICE_004,100.82,28.79,2.67,1.59,0.02,NORMAL
2026-09-05 08:25:51.659585,SPLICE_001,96.59,18.62,2.14,1.56,0.08,NORMAL
2026-09-05 08:25:53.659585,SPLICE_004,98.93,29.55,2.33,1.51,0.06,NORMAL
2026-09-05 08:25:55.659585,SPLICE_003,99.13,33.75,2.2,1.52,0.16,NORMAL
2026-09-05 08:25:57.659585,SPLICE_001,98.13,35.43,1.46,1.54,0.17,NORMAL
2026-09-05 08:25:59.659585,SPLICE_004,100.68,26.77,1.09,1.5,0.05,NORMAL
2026-09-05 08:26:01.659585,SPLICE_001,99.96,28.48,2.8,1.42,0.06,NORMAL
2026-09-05 08:26:03.659585,SPLICE_001,102.1,25.68,2.43,1.54,0.12,NORMAL
2026-09-05 08:26:05.659585,SPLICE_001,99.79,29.16,2.07,1.56,0.01,NORMAL
2026-09-05 08:26:07.659585,SPLICE_005,116.74,96.64,16.06,1.3,0.93,CRITICAL
2026-09-05 08:26:09.659585,SPLICE_001,115.95,95.01,4.19,1.3,0.73,CRITICAL
2026-09-05 08:26:11.659585,SPLICE_001,102.95,28.24,2.89,1.51,0.09,NORMAL
2026-09-05 08:26:13.659585,SPLICE_004,103.22,36.57,3.64,1.54,0.05,NORMAL
2026-09-05 08:26:15.659585,SPLICE_005,98.07,30.15,1.74,1.38,0.13,NORMAL
2026-09-05 08:26:17.659585,SPLICE_005,100.25,32.76,2.04,1.58,0.13,NORMAL
2026-09-05 08:26:19.659585,SPLICE_004,99.79,29.08,1.56,1.39,0.01,NORMAL
2026-09-05 08:26:21.659585,SPLICE_005,112.85,78.08,9.37,1.19,0.84,CRITICAL
2026-09-05 08:26:23.659585,SPLICE_003,98.21,26.65,1.8,1.5,0.0,NORMAL
2026-09-05 08:26:25.659585,SPLICE_001,99.38,26.24,2.32,1.57,0.1,NORMAL
2026-09-05 08:26:27.659585,SPLICE_001,116.89,83.2,11.88,1.17,0.85,CRITICAL
2026-09-05 08:26:29.659585,SPLICE_002,99.36,26.02,3.08,1.5,0.1,NORMAL
2026-09-05 08:26:31.659585,SPLICE_003,99.2,26.74,0.62,1.41,0.08,NORMAL
2026-09-05 08:26:33.659585,SPLICE_002,100.53,32.54,0.42,1.54,0.16,NORMAL
2026-09-05 08:26:35.659585,SPLICE_005,100.29,26.93,1.29,1.52,0.08,NORMAL
2026-09-05 08:26:37.659585,SPLICE_001,95.7,26.4,1.79,1.45,0.15,NORMAL
2026-09-05 08:26:39.659585,SPLICE_005,101.02,29.16,3.23,1.56,0.07,NORMAL
2026-09-05 08:26:41.659585,SPLICE_001,99.8,30.09,2.71,1.51,0.12,NORMAL
2026-09-05 08:26:43.659585,SPLICE_003,107.14,60.09,7.12,1.33,0.26,WARNING
2026-09-05 08:26:45.659585,SPLICE_004,99.93,28.96,1.87,1.41,0.12,NORMAL
2026-09-05 08:26:47.659585,SPLICE_002,105.2,92.33,18.42,1.39,0.94,CRITICAL
2026-09-05 08:26:49.659585,SPLICE_005,98.71,38.88,0.81,1.55,0.06,NORMAL
2026-09-05 08:26:51.659585,SPLICE_002,99.47,37.17,2.53,1.52,0.17,NORMAL
2026-09-05 08:26:53.659585,SPLICE_005,99.73,34.05,2.79,1.41,0.07,NORMAL
2026-09-05 08:26:55.659585,SPLICE_002,122.93,92.8,11.05,1.42,0.67,CRITICAL
2026-09-05 08:26:57.659585,SPLICE_002,97.79,28.93,1.69,1.54,0.03,NORMAL
2026-09-05 08:26:59.659585,SPLICE_002,106.15,53.71,4.17,1.52,0.23,WARNING
2026-09-05 08:27:01.659585,SPLICE_005,100.95,48.55,8.93,1.56,0.35,WARNING
2026-09-05 08:27:03.659585,SPLICE_005,124.46,80.38,14.82,1.03,0.61,CRITICAL
2026-09-05 08:27:05.659585,SPLICE_004,101.09,30.03,1.56,1.49,0.01,NORMAL
2026-09-05 08:27:07.659585,SPLICE_003,97.8,28.19,0.2,1.48,0.18,NORMAL
2026-09-05 08:27:09.659585,SPLICE_003,101.39,28.33,3.17,1.52,0.2,NORMAL
2026-09-05 08:27:11.659585,SPLICE_004,96.92,22.57,2.53,1.4,0.03,NORMAL
2026-09-05 08:27:13.659585,SPLICE_005,103.47,41.16,2.64,1.53,0.09,NORMAL
2026-09-05 08:27:15.659585,SPLICE_004,102.81,48.01,4.48,1.31,0.59,WARNING
2026-09-05 08:27:17.659585,SPLICE_005,96.04,33.74,0.93,1.51,0.09,NORMAL
2026-09-05 08:27:19.659585,SPLICE_001,99.59,41.67,2.29,1.54,0.11,NORMAL
2026-09-05 08:27:21.659585,SPLICE_005,97.54,32.48,1.53,1.49,0.1,NORMAL
2026-09-05 08:27:23.659585,SPLICE_001,107.38,87.41,16.06,1.47,0.95,CRITICAL
2026-09-05 08:27:25.659585,SPLICE_003,100.62,28.04,2.27,1.48,0.06,NORMAL
2026-09-05 08:27:27.659585,SPLICE_002,99.75,24.14,1.99,1.52,0.17,NORMAL
2026-09-05 08:27:29.659585,SPLICE_004,106.13,97.62,11.38,1.1,0.9,CRITICAL
2026-09-05 08:27:31.659585,SPLICE_002,116.2,60.8,25.86,1.16,0.95,CRITICAL
2026-09-05 08:27:33.659585,SPLICE_004,99.89,31.43,2.52,1.53,0.11,NORMAL
2026-09-05 08:27:35.659585,SPLICE_004,120.83,82.96,14.46,1.35,0.8,CRITICAL
2026-09-05 08:27:37.659585,SPLICE_004,101.31,30.97,1.98,1.48,0.14,NORMAL
2026-09-05 08:27:39.659585,SPLICE_003,101.9,35.51,1.59,1.46,0.07,NORMAL
2026-09-05 08:27:41.659585,SPLICE_001,104.12,61.9,8.91,1.45,0.32,WARNING
2026-09-05 08:27:43.659585,SPLICE_003,101.03,33.58,2.42,1.47,0.15,NORMAL
2026-09-05 08:27:45.659585,SPLICE_004,102.38,33.54,2.35,1.55,0.02,NORMAL
2026-09-05 08:27:47.659585,SPLICE_004,103.54,54.81,3.72,1.24,0.23,WARNING
2026-09-05 08:27:49.659585,SPLICE_005,98.42,28.46,0.11,1.51,0.02,NORMAL
2026-09-05 08:27:51.659585,SPLICE_001,102.91,30.02,1.82,1.5,0.01,NORMAL
2026-09-05 08:27:53.659585,SPLICE_003,96.78,26.19,1.23,1.45,0.16,NORMAL
2026-09-05 08:27:55.659585,SPLICE_004,105.54,60.61,6.44,1.46,0.39,WARNING
2026-09-05 08:27:57.659585,SPLICE_001,101.27,23.8,2.06,1.51,0.07,NORMAL
2026-09-05 08:27:59.659585,SPLICE_005,98.29,31.68,2.01,1.55,0.09,NORMAL
2026-09-05 08:28:01.659585,SPLICE_001,103.6,36.19,2.21,1.48,0.05,NORMAL
2026-09-05 08:28:03.659585,SPLICE_003,101.69,32.8,2.24,1.57,0.1,NORMAL
2026-09-05 08:28:05.659585,SPLICE_004,100.78,27.46,1.97,1.41,0.06,NORMAL
2026-09-05 08:28:07.659585,SPLICE_001,100.67,25.26,1.37,1.5,0.06,NORMAL
2026-09-05 08:28:09.659585,SPLICE_005,99.34,30.78,2.83,1.46,0.06,NORMAL
2026-09-05 08:28:11.659585,SPLICE_003,99.45,26.11,2.73,1.48,0.06,NORMAL
2026-09-05 08:28:13.659585,SPLICE_004,100.53,30.97,2.85,1.49,0.08,NORMAL
2026-09-05 08:28:15.659585,SPLICE_005,105.8,70.85,10.14,1.27,0.48,WARNING
2026-09-05 08:28:17.659585,SPLICE_002,101.93,36.18,2.09,1.51,0.06,NORMAL
2026-09-05 08:28:19.659585,SPLICE_001,100.41,28.58,1.56,1.51,0.07,NORMAL
2026-09-05 08:28:21.659585,SPLICE_001,100.0,33.01,0.56,1.39,0.04,NORMAL
2026-09-05 08:28:23.659585,SPLICE_001,97.19,22.92,3.24,1.48,0.17,NORMAL
2026-09-05 08:28:25.659585,SPLICE_001,101.24,24.31,3.04,1.5,0.04,NORMAL
2026-09-05 08:28:27.659585,SPLICE_002,101.94,38.01,1.26,1.48,0.13,NORMAL
2026-09-05 08:28:29.659585,SPLICE_003,98.26,35.63,0.81,1.58,0.14,NORMAL
2026-09-05 08:28:31.659585,SPLICE_003,100.38,29.26,1.12,1.43,0.01,NORMAL
2026-09-05 08:28:33.659585,SPLICE_004,115.2,74.98,17.96,1.12,0.61,CRITICAL
2026-09-05 08:28:35.659585,SPLICE_002,96.95,24.33,1.78,1.37,0.08,NORMAL
2026-09-05 08:28:37.659585,SPLICE_002,104.83,33.92,1.98,1.49,0.19,NORMAL
2026-09-05 08:28:39.659585,SPLICE_005,104.04,31.08,3.05,1.46,0.15,NORMAL
2026-09-05 08:28:41.659585,SPLICE_002,107.32,55.16,8.35,1.46,0.25,WARNING
2026-09-05 08:28:43.659585,SPLICE_003,108.94,49.06,2.68,1.43,0.35,WARNING
2026-09-05 08:28:45.659585,SPLICE_004,100.33,30.25,2.17,1.51,0.16,NORMAL
2026-09-05 08:28:47.659585,SPLICE_005,95.45,25.32,1.6,1.49,0.05,NORMAL
2026-09-05 08:28:49.659585,SPLICE_001,99.79,21.78,1.82,1.58,0.01,NORMAL
2026-09-05 08:28:51.659585,SPLICE_003,107.61,55.41,6.59,1.33,0.29,WARNING
2026-09-05 08:28:53.659585,SPLICE_005,113.12,81.82,20.13,1.28,0.83,CRITICAL
2026-09-05 08:28:55.659585,SPLICE_004,106.98,52.04,4.4,1.56,0.47,WARNING
2026-09-05 08:28:57.659585,SPLICE_004,98.38,23.71,1.77,1.52,0.09,NORMAL
2026-09-05 08:28:59.659585,SPLICE_003,100.66,33.1,0.91,1.49,0.19,NORMAL
2026-09-05 08:29:01.659585,SPLICE_005,96.78,30.92,4.02,1.5,0.02,NORMAL
2026-09-05 08:29:03.659585,SPLICE_003,108.52,50.06,11.38,1.21,0.37,WARNING
2026-09-05 08:29:05.659585,SPLICE_002,97.15,28.67,1.57,1.53,0.19,NORMAL
2026-09-05 08:29:07.659585,SPLICE_002,106.14,57.65,6.15,1.24,0.44,WARNING
2026-09-05 08:29:09.659585,SPLICE_004,100.38,26.69,2.43,1.5,0.15,NORMAL
2026-09-05 08:29:11.659585,SPLICE_004,105.75,45.05,5.08,1.48,0.46,WARNING
2026-09-05 08:29:13.659585,SPLICE_004,98.09,32.36,3.48,1.52,0.1,NORMAL
2026-09-05 08:29:15.659585,SPLICE_002,101.24,28.96,2.63,1.44,0.04,NORMAL
2026-09-05 08:29:17.659585,SPLICE_001,101.76,27.74,1.53,1.51,0.09,NORMAL
2026-09-05 08:29:19.659585,SPLICE_005,99.96,27.57,1.2,1.52,0.06,NORMAL
2026-09-05 08:29:21.659585,SPLICE_001,108.23,53.55,5.7,1.53,0.36,WARNING
2026-09-05 08:29:23.659585,SPLICE_004,100.5,30.75,2.1,1.53,0.07,NORMAL
2026-09-05 08:29:25.659585,SPLICE_004,98.63,33.95,0.03,1.54,0.13,NORMAL
2026-09-05 08:29:27.659585,SPLICE_002,98.58,27.01,0.47,1.5,0.01,NORMAL
2026-09-05 08:29:29.659585,SPLICE_002,99.19,33.43,2.11,1.53,0.09,NORMAL
2026-09-05 08:29:31.659585,SPLICE_003,101.1,43.17,1.19,1.55,0.07,NORMAL
2026-09-05 08:29:33.659585,SPLICE_004,99.62,34.61,1.87,1.58,0.1,NORMAL
2026-09-05 08:29:35.659585,SPLICE_003,107.23,44.4,5.9,1.3,0.54,WARNING
2026-09-05 08:29:37.659585,SPLICE_005,94.79,30.99,2.44,1.52,0.07,NORMAL
2026-09-05 08:29:39.659585,SPLICE_003,102.07,33.7,1.05,1.52,0.18,NORMAL
2026-09-05 08:29:41.659585,SPLICE_004,100.66,57.56,5.99,1.39,0.25,WARNING
2026-09-05 08:29:43.659585,SPLICE_001,101.38,17.21,1.27,1.45,0.06,NORMAL
2026-09-05 08:29:45.659585,SPLICE_002,101.36,24.26,2.67,1.52,0.08,NORMAL
2026-09-05 08:29:47.659585,SPLICE_003,109.69,73.02,18.45,1.29,0.67,CRITICAL
2026-09-05 08:29:49.659585,SPLICE_001,101.57,28.74,1.4,1.57,0.12,NORMAL
2026-09-05 08:29:51.659585,SPLICE_001,104.2,56.83,10.6,1.44,0.27,WARNING
2026-09-05 08:29:53.659585,SPLICE_001,100.84,37.01,2.65,1.42,0.06,NORMAL
2026-09-05 08:29:55.659585,SPLICE_003,119.85,93.03,15.13,1.06,0.8,CRITICAL
2026-09-05 08:29:57.659585,SPLICE_001,101.21,29.08,2.53,1.54,0.14,NORMAL
2026-09-05 08:29:59.659585,SPLICE_001,101.63,29.63,3.09,1.55,0.17,NORMAL
2026-09-05 08:30:01.659585,SPLICE_003,101.68,26.91,1.44,1.44,0.07,NORMAL
2026-09-05 08:30:03.659585,SPLICE_002,102.12,34.69,2.63,1.5,0.1,NORMAL
2026-09-05 08:30:05.659585,SPLICE_005,97.82,28.06,2.7,1.54,0.08,NORMAL
2026-09-05 08:30:07.659585,SPLICE_002,99.88,32.27,2.77,1.45,0.16,NORMAL
2026-09-05 08:30:09.659585,SPLICE_001,101.0,30.25,2.01,1.47,0.14,NORMAL
2026-09-05 08:30:11.659585,SPLICE_004,99.52,31.35,2.24,1.57,0.08,NORMAL
2026-09-05 08:30:13.659585,SPLICE_002,99.04,25.69,2.69,1.48,0.13,NORMAL
2026-09-05 08:30:15.659585,SPLICE_005,98.7,33.86,3.11,1.6,0.17,NORMAL
2026-09-05 08:30:17.659585,SPLICE_004,99.26,30.72,0.22,1.52,0.06,NORMAL
2026-09-05 08:30:19.659585,SPLICE_004,102.5,22.42,3.22,1.46,0.08,NORMAL
2026-09-05 08:30:21.659585,SPLICE_001,104.39,41.34,4.77,1.52,0.22,WARNING
2026-09-05 08:30:23.659585,SPLICE_004,117.71,83.47,20.55,1.37,0.85,CRITICAL
2026-09-05 08:30:25.659585,SPLICE_005,99.28,23.37,1.59,1.51,0.06,NORMAL
2026-09-05 08:30:27.659585,SPLICE_004,112.46,68.32,9.69,1.21,0.99,CRITICAL
2026-09-05 08:30:29.659585,SPLICE_005,99.54,25.38,2.89,1.55,0.08,NORMAL
2026-09-05 08:30:31.659585,SPLICE_004,97.78,21.69,1.17,1.47,0.1,NORMAL
2026-09-05 08:30:33.659585,SPLICE_004,103.23,46.97,7.41,1.41,0.44,WARNING
2026-09-05 08:30:35.659585,SPLICE_002,114.58,86.86,15.79,1.08,0.85,CRITICAL
2026-09-05 08:30:37.659585,SPLICE_004,97.4,34.15,2.81,1.44,0.14,NORMAL
2026-09-05 08:30:39.659585,SPLICE_004,96.85,34.63,2.66,1.42,0.17,NORMAL
2026-09-05 08:30:41.659585,SPLICE_005,101.1,31.7,2.39,1.43,0.14,NORMAL
2026-09-05 08:30:43.659585,SPLICE_003,98.27,38.48,2.04,1.49,0.05,NORMAL
2026-09-05 08:30:45.659585,SPLICE_004,101.14,29.69,3.12,1.48,0.04,NORMAL
2026-09-05 08:30:47.659585,SPLICE_005,103.41,53.87,7.63,1.42,0.37,WARNING
2026-09-05 08:30:49.659585,SPLICE_001,112.82,68.93,22.0,1.41,0.86,CRITICAL
2026-09-05 08:30:51.659585,SPLICE_004,108.42,47.21,7.72,1.46,0.21,WARNING
2026-09-05 08:30:53.659585,SPLICE_003,103.65,49.48,5.17,1.32,0.23,WARNING
2026-09-05 08:30:55.659585,SPLICE_002,103.41,28.5,3.61,1.55,0.02,NORMAL
2026-09-05 08:30:57.659585,SPLICE_003,101.0,32.36,2.08,1.54,0.04,NORMAL
2026-09-05 08:30:59.659585,SPLICE_002,102.83,33.41,2.15,1.59,0.01,NORMAL
2026-09-05 08:31:01.659585,SPLICE_002,101.37,28.95,3.07,1.62,0.05,NORMAL
2026-09-05 08:31:03.659585,SPLICE_001,101.62,28.65,3.11,1.53,0.09,NORMAL
2026-09-05 08:31:05.659585,SPLICE_004,97.32,33.46,1.39,1.59,0.09,NORMAL
2026-09-05 08:31:07.659585,SPLICE_003,107.61,56.47,6.04,1.22,0.21,WARNING
2026-09-05 08:31:09.659585,SPLICE_001,115.13,65.8,14.94,1.1,0.97,CRITICAL
2026-09-05 08:31:11.659585,SPLICE_003,106.76,51.99,10.5,1.3,0.3,WARNING
2026-09-05 08:31:13.659585,SPLICE_002,99.44,28.6,2.79,1.52,0.16,NORMAL
2026-09-05 08:31:15.659585,SPLICE_005,103.92,57.64,4.98,1.29,0.3,WARNING
2026-09-05 08:31:17.659585,SPLICE_003,105.9,36.22,0.65,1.43,0.17,NORMAL
2026-09-05 08:31:19.659585,SPLICE_003,104.0,63.04,4.71,1.26,0.4,WARNING
2026-09-05 08:31:21.659585,SPLICE_003,113.85,76.49,15.7,1.65,0.68,CRITICAL
2026-09-05 08:31:23.659585,SPLICE_004,117.09,93.47,15.7,1.22,0.9,CRITICAL
2026-09-05 08:31:25.659585,SPLICE_003,112.17,45.95,7.95,1.31,0.27,WARNING
2026-09-05 08:31:27.659585,SPLICE_003,102.89,60.95,7.22,1.57,0.26,WARNING
2026-09-05 08:31:29.659585,SPLICE_004,111.45,72.41,14.13,1.15,0.81,CRITICAL
2026-09-05 08:31:31.659585,SPLICE_002,101.75,59.8,6.71,1.34,0.29,WARNING
2026-09-05 08:31:33.659585,SPLICE_002,109.06,71.71,3.83,1.21,0.42,WARNING
2026-09-05 08:31:35.659585,SPLICE_004,120.43,95.55,15.0,1.01,0.76,CRITICAL
2026-09-05 08:31:37.659585,SPLICE_005,100.66,34.62,0.99,1.5,0.12,NORMAL
2026-09-05 08:31:39.659585,SPLICE_004,99.33,26.05,2.43,1.46,0.04,NORMAL
2026-09-05 08:31:41.659585,SPLICE_005,101.72,28.83,2.04,1.43,0.08,NORMAL
2026-09-05 08:31:43.659585,SPLICE_003,99.91,26.18,4.03,1.55,0.14,NORMAL
2026-09-05 08:31:45.659585,SPLICE_003,100.56,38.79,2.37,1.52,0.17,NORMAL
2026-09-05 08:31:47.659585,SPLICE_003,95.83,29.07,1.76,1.57,0.04,NORMAL
2026-09-05 08:31:49.659585,SPLICE_002,98.4,29.68,3.24,1.48,0.18,NORMAL
2026-09-05 08:31:51.659585,SPLICE_005,105.17,62.53,7.99,1.4,0.23,WARNING
2026-09-05 08:31:53.659585,SPLICE_005,98.79,31.06,3.2,1.48,0.09,NORMAL
2026-09-05 08:31:55.659585,SPLICE_005,97.84,26.56,0.75,1.43,0.01,NORMAL
2026-09-05 08:31:57.659585,SPLICE_001,98.79,18.97,2.9,1.56,0.14,NORMAL
2026-09-05 08:31:59.659585,SPLICE_004,113.96,106.1,16.07,1.43,0.63,CRITICAL
2026-09-05 08:32:01.659585,SPLICE_003,100.91,37.28,2.7,1.54,0.16,NORMAL
2026-09-05 08:32:03.659585,SPLICE_001,97.71,30.29,3.07,1.58,0.15,NORMAL
2026-09-05 08:32:05.659585,SPLICE_001,99.11,27.6,2.3,1.52,0.18,NORMAL
2026-09-05 08:32:07.659585,SPLICE_004,101.08,37.21,2.78,1.52,0.12,NORMAL
2026-09-05 08:32:09.659585,SPLICE_002,102.9,58.18,10.62,1.38,0.31,WARNING
2026-09-05 08:32:11.659585,SPLICE_002,98.74,24.96,1.24,1.47,0.08,NORMAL
2026-09-05 08:32:13.659585,SPLICE_003,100.03,34.51,1.09,1.58,0.16,NORMAL
2026-09-05 08:32:15.659585,SPLICE_005,102.22,32.98,2.93,1.45,0.05,NORMAL
2026-09-05 08:32:17.659585,SPLICE_002,106.52,59.43,4.65,1.31,0.28,WARNING
2026-09-05 08:32:19.659585,SPLICE_001,102.96,60.61,3.95,1.46,0.46,WARNING
2026-09-05 08:32:21.659585,SPLICE_005,101.1,33.13,1.3,1.53,0.02,NORMAL
2026-09-05 08:32:23.659585,SPLICE_003,98.1,37.17,1.54,1.5,0.05,NORMAL
2026-09-05 08:32:25.659585,SPLICE_003,100.7,22.18,2.1,1.49,0.06,NORMAL
2026-09-05 08:32:27.659585,SPLICE_004,118.35,82.08,13.12,1.3,0.83,CRITICAL
2026-09-05 08:32:29.659585,SPLICE_003,101.51,33.06,0.98,1.49,0.0,NORMAL
